	subject	list	trial_type	position	item	text	span	scheme	story	trial
5551	3	157	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	2
5552	3	157	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	2
5553	3	157	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	2
5554	3	157	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	2
5555	3	157	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	2
5556	3	157	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	2
5557	3	157	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	2
5558	3	157	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	2
5559	3	157	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	2
5560	3	157	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	2
5561	3	157	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	2
5562	3	157	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	2
5563	3	157	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	2
5564	3	157	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	2
5565	3	157	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	2
5566	3	157	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	2
5567	3	157	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	2
5568	3	157	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	2
5569	3	157	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	2
5570	3	157	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	2
5571	3	157	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	2
5572	3	157	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	2
5573	3	157	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	2
5574	3	157	study	27	69	It was standing at the edge of the wood watching.	[1660, 1709]	baseline	Fisherman	2
5575	3	157	study	28	70	"""Thanks a lot,"" the old man called to the bear."	[1709, 1756]	baseline	Fisherman	2
5576	3	157	study	29	71	The bear waved the now-clean paw at the old man and disappeared into the thicket.	[1756, 1837]	baseline	Fisherman	2
5577	3	157	study	30	72	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1837, 1927]	baseline	Fisherman	2
5578	3	157	study	31	73	The old man never hunted bears again.	[1927, 1964]	baseline	Fisherman	2
5579	3	157	recall	1	43	One fine day an old Maine man had gone fishing on his favorite lake and caught very little.	[0, 91]	baseline	Fisherman	2
5580	3	157	recall	2	44	Finally, he just gave and up and starting walking home along the lake shore.	[91, 167]	baseline	Fisherman	2
5581	3	157	recall	3	45	We he got close to his fishing shack, he saw that the front door was open.	[167, 241]	baseline	Fisherman	2
5582	3	157	recall	4	46	Being of a suspicious nature, he looked inside.	[241, 288]	baseline	Fisherman	2
5583	3	157	recall	5	47	He saw a big black bear.	[288, 312]	baseline	Fisherman	2
5584	3	157	recall	6	48	It was just pulling the cork off the molasses jugs with its teeth.	[312, 378]	baseline	Fisherman	2
5585	3	157	recall	7	49	He smeared the molasses on the floor with his paw.	[378, 428]	baseline	Fisherman	2
5586	3	157	recall	8	50	The old man screamed out loud, causing the bear to startle.	[428, 487]	baseline	Fisherman	2
5587	3	157	recall	9	54	It ran off towards the water, and waded in.	[487, 530]	baseline	Fisherman	2
5588	3	157	recall	10	52	All the bugs and flies and mosquitoes flew to the sticky sweet paw.	[530, 597]	baseline	Fisherman	2
5589	3	157	recall	11	51	The bear stood on its hind legs and held its paw over the water.	[597, 661]	baseline	Fisherman	2
5590	3	157	recall	12	55	Soon enough a trout jumped up to get the flies on the sticky sweet paw.	[661, 732]	baseline	Fisherman	2
5591	3	157	recall	13	56	As soon as it did the bear swatted it towards the shore.	[732, 788]	baseline	Fisherman	2
5592	3	157	recall	14	62	The old man had caught nothing, and had eating bread and the left over molasses for dinner.	[887, 978]	baseline	Fisherman	2
5593	3	157	recall	15	61	His stomach rumbled as he watched the bear.	[978, 1021]	baseline	Fisherman	2
5594	3	157	recall	16	63	Eventually the bear looked over towards the bushes where the old man was hidden.	[1021, 1101]	baseline	Fisherman	2
5595	3	157	recall	17	64	He laid out the remaining trout in a row and walked down the shore.	[1101, 1168]	baseline	Fisherman	2
5596	3	157	recall	18	67	The old man walked over, and sure enough the bear had left him six trout.	[1168, 1241]	baseline	Fisherman	2
5597	3	157	recall	19	70	"""Thanks a lot,"" he called out."	[1241, 1271]	baseline	Fisherman	2
5598	3	157	recall	20	71	The bear waved a paw and disappeared into the woods.	[1271, 1323]	baseline	Fisherman	2
5599	3	157	recall	21	72	"""Well, that's the first time a bear has ever paid me for me molasses,"" said the old man."	[1323, 1411]	baseline	Fisherman	2
5600	3	157	recall	22	73	He never hunted bear again.	[1411, 1438]	baseline	Fisherman	2
5601	3	158	study	1	43	One fine day an old Maine man was fishing on his favorite lake and catching very little.	[0, 88]	baseline	Fisherman	3
5602	3	158	study	2	44	Finally, he gave up and walked back along the shore to his fishing shack.	[88, 161]	baseline	Fisherman	3
5603	3	158	study	3	45	When he got close to the front door, he saw it was open.	[161, 217]	baseline	Fisherman	3
5604	3	158	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	3
5605	3	158	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	3
5606	3	158	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	3
5607	3	158	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	3
5608	3	158	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	3
5609	3	158	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	3
5610	3	158	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	3
5611	3	158	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	3
5612	3	158	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	3
5613	3	158	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	3
5614	3	158	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	3
5615	3	158	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	3
5616	3	158	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	3
5617	3	158	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	3
5618	3	158	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	3
5619	3	158	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	3
5620	3	158	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	3
5621	3	158	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	3
5622	3	158	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	3
5623	3	158	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	3
5624	3	158	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	3
5625	3	158	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	3
5626	3	158	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	3
5627	3	158	study	27	69	It was standing at the edge of the wood watching.	[1660, 1709]	baseline	Fisherman	3
5628	3	158	study	28	70	"""Thanks a lot,"" the old man called to the bear."	[1709, 1756]	baseline	Fisherman	3
5629	3	158	study	29	71	The bear waved the now-clean paw at the old man and disappeared into the thicket.	[1756, 1837]	baseline	Fisherman	3
5630	3	158	study	30	72	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1837, 1927]	baseline	Fisherman	3
5631	3	158	study	31	73	The old man never hunted bears again.	[1927, 1964]	baseline	Fisherman	3
5632	3	158	recall	1	43	One day a fisherman was out fishing on his favorite lake and he just wasn't catching any fish that day.	[0, 103]	baseline	Fisherman	3
5633	3	158	recall	2	44	Finally he just gave up and headed to his fishing shack.	[103, 159]	baseline	Fisherman	3
5634	3	158	recall	3	45	When he got there the front door was open, and being of a suspicious nature he went to go inspect the situation.	[159, 271]	baseline	Fisherman	3
5635	3	158	recall	4	63	He was shocked to see a bear, just sitting there, going through his jars of jelly.	[271, 353]	baseline	Fisherman	3
5636	3	158	recall	5	50	The bear started when the man screamed and ran off, smearing his paw along the ground.	[353, 439]	baseline	Fisherman	3
5637	3	158	recall	6	53	The bear waded into the lake on his hind legs, so his paws were in the air.	[439, 514]	baseline	Fisherman	3
5638	3	158	recall	7	52	As he waved the jelly- covered paw, flies and bugs and thing stuck to it.	[514, 587]	baseline	Fisherman	3
5639	3	158	recall	8	55	Suddenly a trout jumped up to get the bugs, and the bear swatted it to the shore.	[587, 668]	baseline	Fisherman	3
5640	3	158	recall	9	62	He'd only had toast and left- over jelly for dinner.	[737, 789]	baseline	Fisherman	3
5641	3	158	recall	10	67	The man saw that the bear had left him six fish!	[901, 949]	baseline	Fisherman	3
5642	3	158	recall	11	72	"""Well,"" he said, ""that's the first time a bear has ever paid me for my jelly!"""	[949, 1027]	baseline	Fisherman	3
5643	3	158	recall	12	71	The bear nodded and disappeared into the woods.	[1027, 1074]	baseline	Fisherman	3
5644	3	158	recall	13	73	The man never hunted bears again.	[1074, 1107]	baseline	Fisherman	3
5645	4	159	study	1	43	One fine day an old Maine man was fishing on his favorite lake and catching very little.	[0, 88]	baseline	Fisherman	1
5646	4	159	study	2	44	Finally, he gave up and walked back along the shore to his fishing shack.	[88, 161]	baseline	Fisherman	1
5647	4	159	study	3	45	When he got close to the front door, he saw it was open.	[161, 217]	baseline	Fisherman	1
5648	4	159	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	1
5649	4	159	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	1
5650	4	159	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	1
5651	4	159	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	1
5652	4	159	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	1
5653	4	159	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	1
5654	4	159	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	1
5655	4	159	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	1
5656	4	159	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	1
5657	4	159	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	1
5658	4	159	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	1
5659	4	159	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	1
5660	4	159	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	1
5661	4	159	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	1
5662	4	159	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	1
5663	4	159	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	1
5664	4	159	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	1
5665	4	159	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	1
5666	4	159	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	1
5667	4	159	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	1
5668	4	159	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	1
5669	4	159	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	1
5670	4	159	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	1
5671	4	159	study	27	69	It was standing at the edge of the wood watching.	[1660, 1709]	baseline	Fisherman	1
5672	4	159	study	28	70	"""Thanks a lot,"" the old man called to the bear."	[1709, 1756]	baseline	Fisherman	1
5673	4	159	study	29	71	The bear waved the now-clean paw at the old man and disappeared into the thicket.	[1756, 1837]	baseline	Fisherman	1
5674	4	159	study	30	72	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1837, 1927]	baseline	Fisherman	1
5675	4	159	study	31	73	The old man never hunted bears again.	[1927, 1964]	baseline	Fisherman	1
5676	4	159	recall	1	43	Once there was an old Maine man.	[0, 32]	baseline	Fisherman	1
5677	4	159	recall	2	62	He was hungry.	[86, 100]	baseline	Fisherman	1
5678	4	159	recall	3	63	He came back to his house to find a bear in his molasses.	[100, 157]	baseline	Fisherman	1
5679	4	159	recall	4	49	The bear dropped the molasses, causing a spill on the floor, and he wiped his paw in the molasses on the floor making a large sticky mess.	[157, 295]	baseline	Fisherman	1
5680	4	159	recall	5	50	Seeing the bear, the man was extremely startled and he screamed.	[295, 359]	baseline	Fisherman	1
5681	4	159	recall	6	53	When he got to the river, he splashed in the water with his sticky paw covered in molasses.	[434, 525]	baseline	Fisherman	1
5682	4	159	recall	7	55	The fish from the water jumped up to catch the flies.	[600, 653]	baseline	Fisherman	1
5683	4	159	recall	8	59	Soon enough it had a pile of fish to eat.	[721, 762]	baseline	Fisherman	1
5684	4	159	recall	9	67	The man looked over, and sure enough, there were 6 large trout left in a row for him to eat.	[1018, 1110]	baseline	Fisherman	1
5685	4	159	recall	10	72	The man thought, wow, this is the first time a bear has ever thanked me for some molasses.	[1110, 1200]	baseline	Fisherman	1
5686	4	160	study	1	43	One fine day an old Maine man was fishing on his favorite lake and catching very little.	[0, 88]	baseline	Fisherman	2
5687	4	160	study	2	44	Finally, he gave up and walked back along the shore to his fishing shack.	[88, 161]	baseline	Fisherman	2
5688	4	160	study	3	45	When he got close to the front door, he saw it was open.	[161, 217]	baseline	Fisherman	2
5689	4	160	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	2
5690	4	160	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	2
5691	4	160	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	2
5692	4	160	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	2
5693	4	160	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	2
5694	4	160	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	2
5695	4	160	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	2
5696	4	160	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	2
5697	4	160	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	2
5698	4	160	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	2
5699	4	160	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	2
5700	4	160	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	2
5701	4	160	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	2
5702	4	160	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	2
5703	4	160	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	2
5704	4	160	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	2
5705	4	160	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	2
5706	4	160	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	2
5707	4	160	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	2
5708	4	160	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	2
5709	4	160	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	2
5710	4	160	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	2
5711	4	160	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	2
5712	4	160	study	27	69	It was standing at the edge of the wood watching.	[1660, 1709]	baseline	Fisherman	2
5713	4	160	study	28	70	"""Thanks a lot,"" the old man called to the bear."	[1709, 1756]	baseline	Fisherman	2
5714	4	160	study	29	71	The bear waved the now-clean paw at the old man and disappeared into the thicket.	[1756, 1837]	baseline	Fisherman	2
5715	4	160	study	30	72	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1837, 1927]	baseline	Fisherman	2
5716	4	160	study	31	73	The old man never hunted bears again.	[1927, 1964]	baseline	Fisherman	2
5717	4	160	recall	1	43	Once there was a fisherman catching fish along the lake shore.	[0, 62]	baseline	Fisherman	2
5718	4	160	recall	2	60	The man caught nothing.	[62, 85]	baseline	Fisherman	2
5719	4	160	recall	3	45	As he was heading back to his fishing shed, he saw the door was open.	[85, 154]	baseline	Fisherman	2
5720	4	160	recall	4	46	Being the suspicious man that he was, he peered inside to see what was there.	[154, 231]	baseline	Fisherman	2
5721	4	160	recall	5	47	To his surprise, a big black bear was in his fishing shed.	[231, 289]	baseline	Fisherman	2
5722	4	160	recall	6	72	The bear found the man's molasses.	[289, 323]	baseline	Fisherman	2
5723	4	160	recall	7	48	He unscrewed the cork with his teeth and then spilled molasses everywhere.	[323, 397]	baseline	Fisherman	2
5724	4	160	recall	8	53	He wiped the floor with his paw, causing his paw to become sticky.	[397, 463]	baseline	Fisherman	2
5725	4	160	recall	9	50	When the man saw this, he screamed, and the bear was so startled that he started to run toward the lake shore.	[463, 573]	baseline	Fisherman	2
5726	4	160	recall	10	51	On his hind legs, he kept his paw in the air.	[573, 618]	baseline	Fisherman	2
5727	4	160	recall	11	55	Soon enough, flies started to swarm his paw to get to the sweet and sticky molasses.	[618, 702]	baseline	Fisherman	2
5728	4	160	recall	12	63	The man watched from the bushes in awe as the bear was eating half a dozen trout.	[900, 981]	baseline	Fisherman	2
5729	4	160	recall	13	62	His stomach rumbled, as he had nothing to eat for dinner except bread and some of that molasses.	[981, 1077]	baseline	Fisherman	2
5730	4	160	recall	14	59	Then, he left fish in a pile.	[1123, 1152]	baseline	Fisherman	2
5731	4	160	recall	15	67	The man walked over and sure enough, the bear had laid out 6 large trout in a line for him to eat.	[1152, 1250]	baseline	Fisherman	2
5732	4	160	recall	16	68	He looked over at the bear, who had gone to the other side of the shore.	[1250, 1322]	baseline	Fisherman	2
5733	4	161	study	1	43	One fine day an old Maine man was fishing on his favorite lake and catching very little.	[0, 88]	baseline	Fisherman	3
5734	4	161	study	2	44	Finally, he gave up and walked back along the shore to his fishing shack.	[88, 161]	baseline	Fisherman	3
5735	4	161	study	3	45	When he got close to the front door, he saw it was open.	[161, 217]	baseline	Fisherman	3
5736	4	161	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	3
5737	4	161	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	3
5738	4	161	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	3
5739	4	161	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	3
5740	4	161	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	3
5741	4	161	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	3
5742	4	161	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	3
5743	4	161	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	3
5744	4	161	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	3
5745	4	161	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	3
5746	4	161	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	3
5747	4	161	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	3
5748	4	161	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	3
5749	4	161	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	3
5750	4	161	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	3
5751	4	161	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	3
5752	4	161	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	3
5753	4	161	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	3
5754	4	161	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	3
5755	4	161	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	3
5756	4	161	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	3
5757	4	161	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	3
5758	4	161	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	3
5759	4	161	study	27	69	It was standing at the edge of the wood watching.	[1660, 1709]	baseline	Fisherman	3
5760	4	161	study	28	70	"""Thanks a lot,"" the old man called to the bear."	[1709, 1756]	baseline	Fisherman	3
5761	4	161	study	29	71	The bear waved the now-clean paw at the old man and disappeared into the thicket.	[1756, 1837]	baseline	Fisherman	3
5762	4	161	study	30	72	"""Well,"" said the old man, ""That's the first time a bear has ever paid me for my molasses."""	[1837, 1927]	baseline	Fisherman	3
5763	4	161	study	31	73	The old man never hunted bears again.	[1927, 1964]	baseline	Fisherman	3
5764	4	161	recall	1	43	Once upon a time there was a fisherman.	[0, 39]	baseline	Fisherman	3
5765	4	161	recall	2	45	Upon arriving to his home, he saw something in his shed.	[94, 150]	baseline	Fisherman	3
5766	4	161	recall	3	47	To his surprise, there was a huge bear!	[223, 262]	baseline	Fisherman	3
5767	4	161	recall	4	63	The bear was eating his molasses.	[262, 295]	baseline	Fisherman	3
5768	4	161	recall	5	49	He tipped over the bottle and molasses was a sticky mess on the floor, and he moved it around with his paw.	[295, 402]	baseline	Fisherman	3
5769	4	161	recall	6	50	The man screamed which startled the bear.	[402, 443]	baseline	Fisherman	3
5770	4	161	recall	7	71	As the bear approached the river, his paw attracted flies.	[488, 546]	baseline	Fisherman	3
5771	4	161	recall	8	55	These flies attracted fish which jumped out to eat the flies.	[546, 607]	baseline	Fisherman	3
5772	4	161	recall	9	67	Sure enough, the bear had left 6 large trout for the man to eat!	[883, 947]	baseline	Fisherman	3
5773	4	161	recall	10	60	The man thought, wow.	[947, 968]	baseline	Fisherman	3
5774	4	161	recall	11	72	This is the first time a bear has ever paid me for molasses!	[968, 1028]	baseline	Fisherman	3
5775	4	161	recall	12	73	Since then, the man vowed never hunt bears again.	[1028, 1077]	baseline	Fisherman	3
5776	5	162	study	1	43	One fine day an old Maine man was fishing on his favorite lake and catching very little.	[0, 88]	baseline	Fisherman	1
5777	5	162	study	2	44	Finally, he gave up and walked back along the shore to his fishing shack.	[88, 161]	baseline	Fisherman	1
5778	5	162	study	3	45	When he got close to the front door, he saw it was open.	[161, 217]	baseline	Fisherman	1
5779	5	162	study	4	46	Being of a suspicious nature, he walked to the door quietly and looked inside.	[217, 295]	baseline	Fisherman	1
5780	5	162	study	5	47	There was a big black bear.	[295, 322]	baseline	Fisherman	1
5781	5	162	study	6	48	It was just pulling the cork out of his molasses jug with its teeth.	[322, 390]	baseline	Fisherman	1
5782	5	162	study	7	49	The molasses spilled all over the floor and the bear rubbed his paw in it, smearing it all over.	[390, 486]	baseline	Fisherman	1
5783	5	162	study	8	50	When the old man saw the bear, he screamed out loud causing the bear the startle and run to the lake shore.	[486, 593]	baseline	Fisherman	1
5784	5	162	study	9	51	Standing on its hind legs, it held up the paw full of molasses.	[593, 656]	baseline	Fisherman	1
5785	5	162	study	10	52	Soon all the flies and bugs and mosquitoes were swarming all over the sticky sweet paw.	[656, 743]	baseline	Fisherman	1
5786	5	162	study	11	53	Then the bear waded into the water with his sticky paw full of bugs.	[743, 811]	baseline	Fisherman	1
5787	5	162	study	12	54	It held the paw out over the water.	[811, 846]	baseline	Fisherman	1
5788	5	162	study	13	55	Suddenly, a big trout came jumping out of the water trying to get to the flies.	[846, 925]	baseline	Fisherman	1
5789	5	162	study	14	56	The bear gave it a swat and it flew to the shore and flopped there.	[925, 992]	baseline	Fisherman	1
5790	5	162	study	15	57	Then another fish jumped into the air after the flies, followed swiftly by another.	[992, 1075]	baseline	Fisherman	1
5791	5	162	study	16	58	Every time a fish jumped after his paw, the bear cuffed it ashore.	[1075, 1141]	baseline	Fisherman	1
5792	5	162	study	17	59	Soon it had a large pile.	[1141, 1166]	baseline	Fisherman	1
5793	5	162	study	18	60	The old man had caught nothing.	[1166, 1197]	baseline	Fisherman	1
5794	5	162	study	19	61	He watched that bear eat half a dozen trout, his stomach rumbling.	[1197, 1263]	baseline	Fisherman	1
5795	5	162	study	20	62	All he had for dinner was some bread and what was left of the molasses.	[1263, 1334]	baseline	Fisherman	1
5796	5	162	study	21	63	Finally the bear paused in his eating, and looked over to the bushes where the old man was hidden.	[1334, 1432]	baseline	Fisherman	1
5797	5	162	study	22	64	The bear stood up and laid the remaining fish in a row.	[1432, 1487]	baseline	Fisherman	1
5798	5	162	study	23	65	Then it walked away up the shore.	[1487, 1520]	baseline	Fisherman	1
5799	5	162	study	24	66	The old man crept out of the bushes and down to the shore.	[1520, 1578]	baseline	Fisherman	1
5800	5	162	study	25	67	Sure enough, the bear had left six large trout for him.	[1578, 1633]	baseline	Fisherman	1
5801	5	162	study	26	68	He looked over at the bear.	[1633, 1660]	baseline	Fisherman	1
